edad,ypchtotcor,educc,pobreza
43,375000.0,4,3.0
58,375000.0,6,3.0
44,251333.0,2,3.0
42,251333.0,2,3.0
21,251333.0,5,3.0
48,200000.0,2,3.0
43,200000.0,4,3.0
22,200000.0,5,3.0
47,289131.0,2,3.0
54,289131.0,1,3.0
23,289131.0,5,3.0
77,300000.0,3,3.0
77,300000.0,3,3.0
45,300000.0,5,3.0
30,69097.0,4,1.0
32,69097.0,3,1.0
52,150000.0,2,1.0
55,150000.0,2,1.0
58,124639.0,1,1.0
67,124639.0,2,1.0
37,124639.0,3,1.0
58,105000.0,1,1.0
65,105000.0,4,1.0
50,54198.0,1,1.0
50,54198.0,2,1.0
21,54198.0,4,1.0
36,87703.0,1,1.0
30,87703.0,3,1.0
68,295187.0,0,3.0
69,295187.0,1,3.0
55,562834.0,2,3.0
59,562834.0,2,3.0
77,203858.0,1,3.0
68,203858.0,3,3.0
47,203858.0,4,3.0
39,203858.0,4,3.0
46,203858.0,4,3.0
26,203858.0,4,3.0
19,203858.0,5,3.0
35,203858.0,4,3.0
40,244645.0,3,3.0
23,244645.0,4,3.0
22,244645.0,0,3.0
96,236139.0,0,1.0
50,236139.0,4,1.0
85,318926.0,0,3.0
58,249582.0,1,3.0
57,249582.0,4,3.0
30,249582.0,3,3.0
24,249582.0,4,3.0
64,364463.0,3,3.0
52,364463.0,4,3.0
79,433206.0,1,3.0
84,433206.0,1,3.0
57,226522.0,4,3.0
34,226522.0,4,3.0
24,226522.0,5,3.0
55,226522.0,4,3.0
38,226522.0,4,3.0
51,258752.0,4,3.0
32,258752.0,4,3.0
26,258752.0,6,3.0
74,258752.0,2,3.0
28,237826.0,6,2.0
84,347254.0,2,1.0
61,182064.0,1,2.0
27,182064.0,5,2.0
57,182064.0,3,2.0
19,182064.0,4,2.0
54,304697.0,4,3.0
20,304697.0,5,3.0
60,227406.0,1,3.0
36,227406.0,2,3.0
35,227406.0,3,3.0
20,227406.0,5,3.0
56,227406.0,1,3.0
47,146166.0,2,1.0
20,146166.0,5,1.0
18,146166.0,4,1.0
60,444000.0,4,3.0
60,444000.0,4,3.0
20,444000.0,5,3.0
63,279477.0,3,3.0
55,279477.0,4,3.0
76,332877.0,1,3.0
30,332877.0,6,3.0
39,164888.0,6,1.0
18,164888.0,4,1.0
54,485521.0,6,3.0
26,485521.0,4,3.0
21,485521.0,5,3.0
18,485521.0,4,3.0
55,224576.0,1,2.0
56,224576.0,1,2.0
54,568542.0,2,3.0
54,568542.0,2,3.0
55,800000.0,2,3.0
52,320000.0,1,1.0
67,338917.0,1,3.0
65,338917.0,1,3.0
39,286118.0,4,3.0
44,286118.0,4,3.0
65,343639.0,1,3.0
69,343639.0,1,3.0
91,343639.0,1,3.0
58,320301.0,2,3.0
48,280964.0,2,3.0
49,280964.0,1,3.0
40,795000.0,6,3.0
55,950000.0,4,3.0
21,950000.0,4,3.0
18,377500.0,4,3.0
40,377500.0,5,3.0
45,377500.0,4,3.0
31,304639.0,5,3.0
62,304639.0,1,3.0
45,304639.0,3,3.0
65,1029417.0,2,3.0
43,154600.0,3,3.0
42,154600.0,4,3.0
41,154600.0,4,3.0
42,482229.0,3,3.0
28,489928.0,2,3.0
25,489928.0,5,3.0
32,578042.0,6,3.0
54,578042.0,4,3.0
56,862778.0,6,3.0
23,862778.0,5,3.0
18,862778.0,4,3.0
86,860000.0,2,3.0
60,860000.0,6,3.0
48,1301667.0,6,3.0
24,558667.0,5,3.0
29,558667.0,4,3.0
64,864000.0,3,3.0
63,864000.0,6,3.0
32,864000.0,6,3.0
60,571083.0,6,3.0
23,327298.0,4,3.0
23,327298.0,4,3.0
34,925292.0,6,3.0
35,925292.0,4,3.0
58,301459.0,3,3.0
54,301459.0,1,3.0
22,301459.0,4,3.0
32,301459.0,3,3.0
73,329130.0,0,3.0
74,329130.0,2,3.0
38,329130.0,4,3.0
20,329130.0,5,3.0
56,306125.0,4,2.0
59,306125.0,4,2.0
36,147917.0,4,1.0
20,147917.0,5,1.0
79,301381.0,2,2.0
74,301381.0,2,2.0
35,456380.0,6,3.0
31,456380.0,4,3.0
59,456380.0,4,3.0
57,456380.0,4,3.0
51,621257.0,4,3.0
52,621257.0,6,3.0
21,621257.0,5,3.0
18,621257.0,4,3.0
52,331111.0,3,3.0
60,331111.0,2,3.0
58,331111.0,3,3.0
65,311500.0,3,3.0
27,311500.0,3,3.0
20,311500.0,5,3.0
68,250869.0,3,3.0
73,250869.0,4,3.0
18,250869.0,5,3.0
46,250869.0,4,3.0
59,267106.0,1,3.0
54,267106.0,2,3.0
27,267106.0,6,3.0
49,208542.0,1,3.0
45,208542.0,1,3.0
18,208542.0,4,3.0
23,208542.0,5,3.0
48,49721.0,1,1.0
60,49721.0,4,1.0
23,49721.0,4,1.0
55,375053.0,1,3.0
58,375053.0,1,3.0
51,211132.0,3,3.0
52,211132.0,3,3.0
24,211132.0,4,3.0
19,211132.0,2,3.0
21,211132.0,3,3.0
18,211132.0,2,3.0
20,211132.0,0,3.0
42,373175.0,6,3.0
71,373175.0,1,3.0
76,284778.0,1,3.0
73,284778.0,1,3.0
55,214293.0,2,2.0
66,214293.0,1,2.0
20,214293.0,3,2.0
89,303917.0,0,3.0
88,303917.0,1,3.0
42,206250.0,4,3.0
50,206250.0,2,3.0
21,206250.0,5,3.0
60,610000.0,0,3.0
53,350000.0,2,3.0
52,350000.0,2,3.0
23,350000.0,4,3.0
37,130154.0,4,1.0
46,130154.0,4,1.0
49,3537083.0,6,3.0
48,3537083.0,6,3.0
64,1069333.0,4,3.0
19,1069333.0,4,3.0
75,1069333.0,6,3.0
42,1979167.0,6,3.0
23,1979167.0,5,3.0
34,2870083.0,6,3.0
61,1259459.0,6,3.0
63,1259459.0,4,3.0
57,986875.0,6,3.0
58,986875.0,3,3.0
34,986875.0,6,3.0
29,986875.0,6,3.0
73,468333.0,6,3.0
73,468333.0,3,3.0
50,468333.0,4,3.0
46,585497.0,6,3.0
18,585497.0,5,3.0
62,585497.0,2,3.0
79,627959.0,1,3.0
75,627959.0,1,3.0
79,383000.0,1,1.0
56,397417.0,4,3.0
60,397417.0,4,3.0
24,397417.0,5,3.0
49,397417.0,5,3.0
69,996542.0,1,3.0
47,996542.0,4,3.0
34,305556.0,6,3.0
35,438333.0,4,3.0
36,203559.0,6,3.0
40,203559.0,4,3.0
73,223750.0,2,3.0
61,223750.0,3,3.0
23,223750.0,5,3.0
78,313535.0,1,3.0
86,313535.0,1,3.0
55,665000.0,5,3.0
53,665000.0,5,3.0
72,700000.0,4,3.0
66,1575000.0,6,3.0
70,1575000.0,5,3.0
54,3500000.0,6,3.0
53,3500000.0,6,3.0
25,3500000.0,6,3.0
63,1397000.0,4,3.0
82,1253861.0,4,3.0
59,2590416.0,6,3.0
54,961195.0,4,3.0
91,961195.0,2,3.0
42,961195.0,6,3.0
38,961195.0,6,3.0
35,513750.0,6,3.0
34,513750.0,6,3.0
55,1712500.0,6,3.0
53,1712500.0,6,3.0
24,1712500.0,5,3.0
35,261719.0,4,3.0
33,261719.0,4,3.0
38,261719.0,4,3.0
21,261719.0,4,3.0
65,261719.0,3,3.0
45,493209.0,5,3.0
21,493209.0,5,3.0
76,675000.0,3,3.0
21,675000.0,5,3.0
38,863958.0,6,3.0
40,863958.0,4,3.0
74,443917.0,1,3.0
101,443917.0,1,3.0
33,152736.0,4,1.0
58,399889.0,5,2.0
84,399889.0,3,2.0
94,306593.0,1,3.0
64,306593.0,2,3.0
52,306593.0,2,3.0
68,377507.0,1,3.0
65,377507.0,2,3.0
49,276959.0,4,1.0
84,276959.0,1,1.0
44,250000.0,2,1.0
68,225852.0,2,3.0
51,225852.0,4,3.0
44,225852.0,4,3.0
59,216667.0,6,3.0
28,216667.0,6,3.0
27,216667.0,6,3.0
66,608417.0,2,3.0
31,608417.0,4,3.0
62,608417.0,1,3.0
33,450000.0,6,3.0
62,450000.0,6,3.0
66,445000.0,2,3.0
74,445000.0,1,3.0
38,202338.0,5,2.0
28,202338.0,2,2.0
39,358718.0,2,3.0
39,358718.0,2,3.0
78,1216000.0,3,3.0
44,1216000.0,6,3.0
41,1216000.0,6,3.0
59,478500.0,1,3.0
65,478500.0,1,3.0
67,196959.0,1,1.0
49,196959.0,1,1.0
50,800000.0,3,3.0
58,311704.0,2,3.0
62,311704.0,1,3.0
40,506110.0,1,3.0
43,506110.0,2,3.0
60,308913.0,1,3.0
61,308913.0,0,3.0
40,100000.0,1,1.0
21,100000.0,4,1.0
74,120874.0,6,1.0
40,120874.0,5,1.0
18,120874.0,5,1.0
51,200000.0,4,2.0
23,200000.0,4,2.0
28,200000.0,4,2.0
64,830000.0,4,3.0
49,466667.0,6,3.0
47,466667.0,4,3.0
18,466667.0,4,3.0
46,390000.0,4,3.0
18,390000.0,4,3.0
67,550000.0,3,3.0
41,550000.0,4,3.0
61,183333.0,4,2.0
33,183333.0,4,2.0
30,183333.0,4,2.0
35,350000.0,4,3.0
32,350000.0,4,3.0
30,2600000.0,6,3.0
62,478764.0,4,3.0
67,478764.0,4,3.0
31,65330.0,5,1.0
45,171824.0,4,3.0
91,614058.0,3,3.0
49,935000.0,4,3.0
37,687167.0,6,3.0
63,1529167.0,6,3.0
36,168966.0,4,2.0
59,181306.0,2,2.0
60,181306.0,4,2.0
78,181306.0,1,2.0
45,146667.0,1,2.0
68,505000.0,4,3.0
44,50027.0,1,1.0
53,375000.0,3,3.0
31,186140.0,6,2.0
37,186140.0,4,2.0
56,135710.0,3,2.0
52,135710.0,3,2.0
26,135710.0,5,2.0
21,135710.0,5,2.0
20,135710.0,5,2.0
18,135710.0,4,2.0
47,287204.0,4,3.0
23,287204.0,5,3.0
19,430000.0,4,3.0
38,430000.0,6,3.0
22,430000.0,5,3.0
62,800000.0,4,3.0
62,800000.0,4,3.0
30,800000.0,6,3.0
77,1664750.0,5,3.0
62,1580000.0,6,3.0
66,1580000.0,6,3.0
29,1580000.0,6,3.0
85,805861.0,4,3.0
66,420196.0,2,3.0
54,420196.0,3,3.0
60,382459.0,4,2.0
93,382459.0,3,2.0
54,411111.0,6,3.0
53,411111.0,4,3.0
21,411111.0,5,3.0
61,357034.0,3,3.0
58,357034.0,3,3.0
40,150494.0,4,2.0
36,150494.0,2,2.0
18,150494.0,3,2.0
61,570000.0,5,3.0
23,185912.0,6,2.0
26,185912.0,6,2.0
66,487782.0,4,3.0
57,557500.0,1,3.0
20,557500.0,4,3.0
69,374769.0,2,3.0
77,374769.0,1,3.0
81,585627.0,1,3.0
53,585627.0,3,3.0
42,200000.0,4,2.0
42,200000.0,4,2.0
29,1573251.0,6,3.0
26,1573251.0,6,3.0
43,774151.0,4,3.0
19,774151.0,5,3.0
59,505000.0,6,3.0
63,505000.0,4,3.0
22,0.0,4,1.0
44,183334.0,4,2.0
18,183334.0,4,2.0
33,164629.0,3,1.0
60,653694.0,4,3.0
60,653694.0,4,3.0
38,653694.0,6,3.0
24,287500.0,4,3.0
25,287500.0,6,3.0
64,475000.0,2,3.0
18,475000.0,4,3.0
66,407917.0,2,3.0
62,407917.0,2,3.0
57,843751.0,3,3.0
54,843751.0,1,3.0
46,450000.0,6,3.0
20,450000.0,4,3.0
44,450000.0,6,3.0
67,689167.0,4,3.0
52,460390.0,2,3.0
55,460390.0,2,3.0
24,460390.0,4,3.0
43,295000.0,2,3.0
21,295000.0,4,3.0
66,243679.0,1,3.0
64,243679.0,2,3.0
33,243679.0,3,3.0
34,243679.0,3,3.0
30,243679.0,5,3.0
65,299873.0,4,3.0
52,299873.0,4,3.0
18,299873.0,4,3.0
22,299873.0,5,3.0
34,222544.0,4,3.0
37,222544.0,4,3.0
41,870000.0,6,3.0
30,870000.0,6,3.0
58,497097.0,5,3.0
80,497097.0,4,3.0
36,435454.0,4,3.0
64,427179.0,1,1.0
63,151667.0,2,1.0
62,151667.0,3,1.0
77,193917.0,1,1.0
70,343917.0,2,2.0
56,175912.0,1,3.0
56,175912.0,4,3.0
23,175912.0,4,3.0
24,175912.0,5,3.0
50,329643.0,2,3.0
29,329643.0,4,3.0
52,428334.0,4,3.0
64,428334.0,2,3.0
50,550000.0,1,3.0
45,233333.0,4,3.0
18,233333.0,4,3.0
48,233333.0,4,3.0
87,393917.0,1,2.0
75,525861.0,1,3.0
59,277414.0,4,3.0
55,277414.0,3,3.0
23,277414.0,5,3.0
20,277414.0,5,3.0
37,920417.0,6,3.0
37,920417.0,6,3.0
65,560000.0,4,2.0
63,311668.0,6,3.0
28,311668.0,5,3.0
28,311668.0,5,3.0
30,311668.0,4,3.0
39,942917.0,6,3.0
39,942917.0,6,3.0
83,331096.0,2,2.0
27,217490.0,4,3.0
26,217490.0,5,3.0
59,217490.0,1,3.0
32,226667.0,4,3.0
35,226667.0,5,3.0
77,384070.0,1,3.0
74,384070.0,0,3.0
71,323310.0,1,3.0
72,323310.0,1,3.0
52,288625.0,3,3.0
78,288625.0,1,3.0
63,225000.0,6,1.0
40,225000.0,0,1.0
65,540009.0,5,3.0
73,540009.0,6,3.0
27,540009.0,5,3.0
28,500000.0,6,3.0
27,500000.0,6,3.0
45,700000.0,6,3.0
42,275000.0,1,3.0
49,275000.0,1,3.0
64,101419.0,3,1.0
43,101419.0,4,1.0
18,101419.0,4,1.0
73,461390.0,1,2.0
42,287613.0,2,3.0
20,287613.0,4,3.0
46,296042.0,2,3.0
47,296042.0,4,3.0
21,296042.0,4,3.0
51,252859.0,2,3.0
49,252859.0,3,3.0
63,216667.0,3,2.0
61,216667.0,1,2.0
82,577311.0,0,3.0
52,577311.0,4,3.0
46,234333.0,2,2.0
45,234333.0,4,2.0
55,1393247.0,6,3.0
56,1393247.0,4,3.0
84,1393247.0,3,3.0
26,1283333.0,5,3.0
53,1283333.0,6,3.0
31,1283333.0,6,3.0
39,1200000.0,6,3.0
43,1200000.0,6,3.0
61,596530.0,4,3.0
55,596530.0,6,3.0
18,596530.0,5,3.0
80,622253.0,1,3.0
74,368959.0,2,3.0
49,368959.0,5,3.0
53,488624.0,6,3.0
58,488624.0,6,3.0
20,488624.0,5,3.0
79,393368.0,3,3.0
82,393368.0,3,3.0
81,304896.0,3,3.0
57,304896.0,4,3.0
19,304896.0,4,3.0
18,122436.0,4,1.0
45,122436.0,4,1.0
30,340000.0,4,3.0
45,340000.0,4,3.0
23,340000.0,5,3.0
63,733376.0,4,3.0
64,733376.0,2,3.0
45,278571.0,3,3.0
49,278571.0,3,3.0
18,278571.0,4,3.0
27,278571.0,4,3.0
27,278571.0,4,3.0
60,1160000.0,4,3.0
44,303646.0,4,3.0
25,303646.0,6,3.0
21,303646.0,4,3.0
44,280672.0,4,3.0
42,280672.0,6,3.0
21,280672.0,5,3.0
94,860000.0,3,3.0
42,784167.0,6,3.0
37,784167.0,5,3.0
91,741549.0,1,3.0
57,741549.0,6,3.0
26,741549.0,6,3.0
36,741549.0,4,3.0
42,223394.0,6,3.0
18,223394.0,4,3.0
62,223394.0,3,3.0
29,283334.0,4,3.0
29,283334.0,4,3.0
36,520000.0,4,3.0
56,520000.0,2,3.0
55,520000.0,3,3.0
31,144639.0,6,1.0
32,144639.0,3,1.0
45,556959.0,1,3.0
44,556959.0,1,3.0
29,598083.0,4,3.0
56,132635.0,2,2.0
22,132635.0,3,2.0
50,234696.0,4,3.0
54,234696.0,4,3.0
25,234696.0,6,3.0
30,162000.0,4,2.0
29,162000.0,4,2.0
59,173901.0,2,2.0
49,173901.0,4,2.0
20,173901.0,4,2.0
43,173901.0,0,2.0
55,372222.0,4,3.0
29,372222.0,5,3.0
25,372222.0,6,3.0
50,614693.0,4,3.0
54,614693.0,3,3.0
26,614693.0,4,3.0
20,614693.0,5,3.0
48,749323.0,4,3.0
52,749323.0,4,3.0
23,749323.0,5,3.0
21,749323.0,4,3.0
22,970000.0,4,3.0
62,751500.0,3,3.0
40,1051586.0,6,3.0
52,133978.0,2,1.0
31,133978.0,4,1.0
20,133978.0,5,1.0
40,179086.0,4,1.0
68,449778.0,4,2.0
39,131362.0,4,1.0
43,170556.0,4,2.0
21,170556.0,4,2.0
38,142609.0,4,1.0
18,142609.0,3,1.0
61,203183.0,1,3.0
22,203183.0,5,3.0
67,203183.0,1,3.0
75,203183.0,1,3.0
47,204661.0,3,3.0
44,204661.0,6,3.0
20,204661.0,5,3.0
21,204661.0,5,3.0
47,204661.0,1,3.0
75,379039.0,1,3.0
72,379039.0,1,3.0
85,401861.0,1,2.0
45,302536.0,4,3.0
34,302536.0,4,3.0
87,343000.0,1,2.0
27,454167.0,5,3.0
37,704167.0,6,3.0
30,100000.0,5,1.0
84,780084.0,6,3.0
52,780084.0,6,3.0
24,3112500.0,6,3.0
57,719500.0,4,3.0
60,719500.0,2,3.0
34,719500.0,6,3.0
33,844833.0,6,3.0
32,844833.0,5,3.0
80,310000.0,1,3.0
83,310000.0,0,3.0
42,310000.0,0,3.0
39,182708.0,4,2.0
40,182708.0,2,2.0
36,2029667.0,4,3.0
53,286667.0,4,3.0
33,286667.0,5,3.0
63,286667.0,5,3.0
46,524667.0,4,3.0
32,524667.0,6,3.0
56,524667.0,3,3.0
33,524667.0,6,3.0
58,618635.0,2,3.0
38,618635.0,6,3.0
32,618635.0,6,3.0
18,618635.0,0,3.0
27,398625.0,5,3.0
48,398625.0,4,3.0
65,711959.0,1,3.0
70,711959.0,3,3.0
37,298677.0,6,3.0
40,298677.0,6,3.0
65,298677.0,2,3.0
84,551318.0,1,2.0
21,469167.0,4,3.0
42,469167.0,4,3.0
63,166667.0,6,1.0
52,166667.0,6,1.0
65,1551542.0,3,3.0
77,1551542.0,1,3.0
75,1460000.0,2,3.0
69,299095.0,1,3.0
28,299095.0,4,3.0
47,507500.0,4,3.0
72,1118197.0,4,3.0
59,700000.0,4,3.0
83,409778.0,1,2.0
64,32653.0,2,1.0
48,1180354.0,6,3.0
42,1180354.0,6,3.0
38,560000.0,6,3.0
32,560000.0,6,3.0
54,81744.0,4,1.0
28,81744.0,5,1.0
52,81744.0,4,1.0
30,915833.0,6,3.0
63,915833.0,3,3.0
32,642564.0,6,3.0
38,642564.0,6,3.0
69,619155.0,6,3.0
97,619155.0,2,3.0
74,325959.0,2,2.0
21,325959.0,5,2.0
60,1080000.0,4,3.0
38,420000.0,4,3.0
40,420000.0,4,3.0
35,986018.0,4,3.0
41,986018.0,5,3.0
67,439181.0,2,3.0
73,439181.0,3,3.0
68,1177500.0,6,3.0
48,395271.0,4,3.0
27,395271.0,6,3.0
26,395271.0,6,3.0
50,293750.0,0,3.0
33,293750.0,0,3.0
25,293750.0,1,3.0
33,293750.0,0,3.0
81,487536.0,3,3.0
41,487536.0,6,3.0
18,487536.0,4,3.0
40,269333.0,3,3.0
36,269333.0,4,3.0
20,269333.0,4,3.0
24,174527.0,4,2.0
32,174527.0,2,2.0
51,846667.0,6,3.0
61,271667.0,4,3.0
29,271667.0,6,3.0
53,275000.0,2,2.0
22,275000.0,5,2.0
62,352928.0,2,3.0
66,352928.0,3,3.0
35,352928.0,6,3.0
62,510000.0,1,3.0
32,510000.0,4,3.0
62,603926.0,1,3.0
67,603926.0,2,3.0
64,148367.0,1,2.0
25,148367.0,4,2.0
64,148367.0,1,2.0
38,148367.0,4,2.0
19,148367.0,5,2.0
43,241734.0,3,3.0
20,241734.0,5,3.0
67,259334.0,1,2.0
61,259334.0,1,2.0
38,512500.0,6,3.0
33,512500.0,6,3.0
54,147887.0,4,2.0
55,147887.0,3,2.0
29,147887.0,6,2.0
83,610056.0,2,3.0
20,610056.0,4,3.0
55,610056.0,4,3.0
30,404272.0,4,3.0
39,404272.0,4,3.0
56,412917.0,1,3.0
29,412917.0,6,3.0
22,412917.0,5,3.0
35,412917.0,4,3.0
37,204614.0,4,2.0
63,190000.0,1,1.0
71,190000.0,1,1.0
55,526167.0,3,3.0
30,526167.0,4,3.0
49,397417.0,2,3.0
49,397417.0,1,3.0
27,397417.0,6,3.0
19,397417.0,5,3.0
71,285820.0,1,3.0
68,285820.0,1,3.0
99,345918.0,0,3.0
67,345918.0,1,3.0
50,345918.0,1,3.0
54,148289.0,1,2.0
53,148289.0,1,2.0
32,1177931.0,6,3.0
79,1177931.0,2,3.0
33,141076.0,4,1.0
28,141076.0,4,1.0
41,129568.0,2,2.0
38,129568.0,4,2.0
74,187291.0,1,2.0
63,187291.0,1,2.0
31,187291.0,0,2.0
43,322000.0,4,3.0
50,322000.0,4,3.0
26,322000.0,5,3.0
28,269111.0,3,3.0
27,269111.0,5,3.0
53,80833.0,4,1.0
50,80833.0,4,1.0
59,734722.0,6,3.0
58,734722.0,3,3.0
63,1583333.0,6,3.0
61,1583333.0,6,3.0
30,1583333.0,6,3.0
50,1387500.0,6,3.0
44,1387500.0,6,3.0
44,254833.0,6,3.0
46,254833.0,5,3.0
19,254833.0,5,3.0
27,338250.0,6,3.0
70,338250.0,3,3.0
27,338250.0,4,3.0
77,671750.0,1,3.0
54,364750.0,3,1.0
45,295715.0,1,3.0
69,300987.0,1,3.0
52,544003.0,4,3.0
24,544003.0,5,3.0
48,544003.0,2,3.0
65,483750.0,2,3.0
43,386959.0,4,3.0
26,386959.0,5,3.0
76,436542.0,3,3.0
27,563742.0,4,3.0
49,563742.0,4,3.0
30,563742.0,4,3.0
22,563742.0,5,3.0
26,563742.0,4,3.0
39,575000.0,6,3.0
18,575000.0,3,3.0
64,335224.0,3,3.0
60,335224.0,3,3.0
32,335224.0,6,3.0
29,335224.0,1,3.0
53,537910.0,1,3.0
29,537910.0,6,3.0
25,500035.0,4,3.0
48,500035.0,4,3.0
52,500035.0,4,3.0
34,629827.0,3,3.0
56,629827.0,4,3.0
81,629827.0,2,3.0
30,629827.0,4,3.0
28,629827.0,2,3.0
62,329987.0,4,3.0
39,329987.0,2,3.0
60,584000.0,4,3.0
64,408667.0,3,1.0
76,197484.0,4,2.0
26,197484.0,4,2.0
27,197484.0,5,2.0
70,197484.0,1,2.0
69,549917.0,4,3.0
79,993917.0,2,3.0
58,350000.0,4,3.0
24,350000.0,5,3.0
65,55000.0,2,1.0
40,55000.0,5,1.0
39,475106.0,6,3.0
42,263542.0,6,3.0
40,263542.0,6,3.0
90,695252.0,2,3.0
77,406500.0,3,3.0
48,406500.0,4,3.0
79,272625.0,1,3.0
73,272625.0,1,3.0
72,225262.0,4,2.0
68,225262.0,2,2.0
67,448524.0,4,3.0
74,448524.0,4,3.0
66,325834.0,2,2.0
30,325834.0,4,2.0
73,841000.0,4,3.0
44,841000.0,6,3.0
27,1096834.0,6,3.0
24,1096834.0,5,3.0
47,1750000.0,5,3.0
29,838872.0,6,3.0
49,838872.0,6,3.0
47,838872.0,6,3.0
25,838872.0,5,3.0
20,838872.0,4,3.0
38,3045000.0,6,3.0
72,812861.0,4,3.0
45,1156667.0,6,3.0
39,1156667.0,6,3.0
86,640611.0,3,3.0
70,720954.0,3,3.0
48,720954.0,4,3.0
38,720954.0,0,3.0
42,440417.0,5,3.0
38,440417.0,4,3.0
42,338889.0,6,3.0
54,262500.0,2,3.0
24,262500.0,4,3.0
19,262500.0,5,3.0
40,140278.0,5,2.0
34,186959.0,4,2.0
59,155000.0,3,3.0
49,155000.0,1,3.0
22,155000.0,5,3.0
31,219457.0,4,3.0
31,219457.0,6,3.0
29,300544.0,4,3.0
30,300544.0,4,3.0
23,300544.0,0,3.0
22,308333.0,5,3.0
48,308333.0,3,3.0
25,308333.0,3,3.0
26,308333.0,5,3.0
37,645834.0,6,3.0
61,457084.0,6,3.0
20,457084.0,5,3.0
47,4216666.0,6,3.0
69,590861.0,4,3.0
63,378000.0,6,2.0
64,587708.0,3,3.0
62,587708.0,4,3.0
69,203917.0,2,1.0
78,354639.0,4,3.0
53,354639.0,4,3.0
51,354639.0,4,3.0
70,396361.0,2,2.0
38,422122.0,3,3.0
45,422122.0,4,3.0
49,328611.0,6,3.0
43,328611.0,4,3.0
79,350000.0,4,1.0
69,350000.0,1,1.0
52,262500.0,6,2.0
53,262500.0,6,2.0
24,262500.0,5,2.0
93,523611.0,0,3.0
62,614750.0,1,3.0
81,510334.0,2,3.0
71,474528.0,1,3.0
48,450000.0,2,3.0
52,450000.0,4,3.0
30,450000.0,4,3.0
22,450000.0,4,3.0
73,524750.0,3,3.0
69,489959.0,3,3.0
72,489959.0,1,3.0
60,600000.0,2,3.0
66,481973.0,2,3.0
63,481973.0,4,3.0
35,220842.0,4,3.0
38,220842.0,4,3.0
18,220842.0,4,3.0
60,164012.0,2,2.0
55,164012.0,2,2.0
23,164012.0,4,2.0
67,159889.0,1,1.0
63,159889.0,1,1.0
84,626816.0,4,3.0
82,626816.0,4,3.0
62,390000.0,4,3.0
59,390000.0,4,3.0
26,390000.0,5,3.0
74,476954.0,2,3.0
78,476954.0,1,3.0
43,476954.0,3,3.0
54,390000.0,4,3.0
22,390000.0,5,3.0
67,618111.0,4,3.0
65,168000.0,2,1.0
62,483722.0,4,3.0
68,483722.0,2,3.0
73,483722.0,2,3.0
72,479886.0,3,3.0
79,479886.0,1,3.0
77,725784.0,3,3.0
64,725784.0,4,3.0
38,725784.0,6,3.0
44,305000.0,4,3.0
59,338620.0,4,3.0
84,338620.0,1,3.0
62,338620.0,4,3.0
82,520000.0,1,3.0
37,520000.0,4,3.0
27,520000.0,5,3.0
35,490000.0,6,3.0
56,490000.0,4,3.0
53,490000.0,2,3.0
41,629722.0,5,3.0
63,629722.0,2,3.0
73,240008.0,3,2.0
29,240008.0,2,2.0
25,371084.0,6,3.0
21,371084.0,4,3.0
62,376373.0,4,3.0
42,376373.0,6,3.0
69,424750.0,2,3.0
67,736834.0,4,3.0
63,736834.0,6,3.0
34,296508.0,4,3.0
27,166111.0,5,2.0
24,166111.0,5,2.0
64,383209.0,4,3.0
33,383209.0,6,3.0
77,458713.0,1,3.0
69,458713.0,1,3.0
60,99889.0,1,1.0
66,99889.0,1,1.0
82,273185.0,0,3.0
80,273185.0,0,3.0
45,273185.0,1,3.0
57,291801.0,0,3.0
59,291801.0,1,3.0
34,255942.0,2,3.0
37,255942.0,3,3.0
19,59463.0,4,1.0
21,59463.0,4,1.0
23,59463.0,4,1.0
25,59463.0,4,1.0
25,59463.0,5,1.0
41,59463.0,1,1.0
58,59463.0,2,1.0
42,153085.0,4,3.0
41,153085.0,3,3.0
26,153085.0,5,3.0
39,201622.0,4,2.0
45,201622.0,2,2.0
21,111884.0,4,1.0
38,250831.0,1,3.0
70,250831.0,0,3.0
40,111307.0,4,1.0
47,154774.0,4,2.0
32,154774.0,6,2.0
70,199778.0,5,1.0
52,266667.0,3,3.0
31,266667.0,4,3.0
47,273919.0,2,3.0
18,273919.0,3,3.0
72,309475.0,2,3.0
73,309475.0,1,3.0
34,309475.0,1,3.0
64,390000.0,1,3.0
43,390000.0,4,3.0
23,390000.0,4,3.0
48,558000.0,6,3.0
26,350000.0,4,3.0
25,350000.0,4,3.0
18,350000.0,4,3.0
46,350000.0,4,3.0
60,350000.0,2,3.0
66,465000.0,1,3.0
68,465000.0,1,3.0
72,425861.0,1,3.0
75,318917.0,1,3.0
84,318917.0,1,3.0
75,259892.0,1,3.0
77,259892.0,1,3.0
30,259892.0,5,3.0
29,259892.0,4,3.0
44,350000.0,2,3.0
44,350000.0,4,3.0
63,610834.0,2,3.0
29,610834.0,6,3.0
68,487931.0,1,3.0
62,487931.0,1,3.0
56,1007913.0,4,3.0
25,1007913.0,5,3.0
26,473063.0,6,3.0
24,473063.0,5,3.0
66,473063.0,4,3.0
68,473063.0,1,3.0
45,277753.0,3,3.0
45,277753.0,4,3.0
22,277753.0,5,3.0
42,312500.0,6,3.0
45,312500.0,3,3.0
22,312500.0,4,3.0
35,259667.0,5,3.0
29,259667.0,5,3.0
58,451250.0,4,3.0
58,451250.0,6,3.0
29,451250.0,5,3.0
18,451250.0,4,3.0
